,Nr źródła,C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Wydzielenia grafitu [mm-2],Udział wydzieleń grafitu [%],Średnica sferoidów [μm],Wielkość sferoidów,Nodularity [%],Udział perlitu [%],Udział ferrytu [%],Rm [MPa] (as cast),A5 [%]     (as cast),Minimalna grubość ścianki [mm],Temperatura austenityzacji [˚C],Czas austenityzacji [min.],Temperatura przemiany izotermicznej [˚C],Czas przemiany izotermicznej [min.],Rm [MPa],"R0,2 [MPa]",A5 [%],Twardość Brinella [HB],Twardość Rockwella [HRC],Twardość Rockwella [HRA],Twardość Rockwella [HRB],Twardość Vickersa [HV],Udarność Charpy [J],Temperatura pomiaru udarności [˚C],Udział austenitu %,Martensite volume fraction Xα'
0,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,400.0,120.0,585.0,480.0,,,,,,,,,28.7,
1,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,385.0,120.0,701.0,636.0,,,,,,,,,37.5,
2,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,371.0,120.0,1062.0,861.0,10.5,,,,,,,,32.0,
3,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,357.0,120.0,1105.0,946.0,9.6,,,,,,,,28.5,
4,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,343.0,120.0,1185.0,989.0,,,,,,,,,26.2,
5,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,330.0,120.0,1277.0,1081.0,,,,,,,,,17.5,
6,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,323.0,120.0,,,4.0,,,,,,,,,
7,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,316.0,120.0,1326.0,1154.0,,,,,,,,,14.5,
8,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,301.0,120.0,,,3.4,,,,,,,,14.5,
9,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,288.0,120.0,1470.0,1302.0,3.1,,,,,,,,14.0,
10,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,273.0,120.0,1522.0,1373.0,,,,,,,,,12.0,
11,1,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,554.1021999999992,5.6949399999999875,25.4,927.0,120.0,260.0,120.0,1528.0,1410.0,1.9,,,,,,,,12.0,
12,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,240.0,1039.0,,14.5,,,,,,,,,
13,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,240.0,874.0,637.0,6.3,,,,,,,,,
14,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,180.0,1117.0,,9.8,,,,,,,,,
15,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,120.0,1078.0,,10.0,,,,,,,,,
16,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,120.0,862.0,634.0,5.5,,,,,,,,,
17,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,90.0,1000.0,660.0,11.4,,,,,,,,,
18,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,90.0,905.0,645.0,8.0,,,,,,,,,
19,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,75.0,1032.0,681.0,8.6,,,,,,,,,
20,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,60.0,996.0,669.0,8.5,,,,,,,,,
21,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,60.0,916.0,640.0,9.2,,,,,,,,,
22,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,45.0,1099.0,,9.7,,,,,,,,,
23,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,45.0,852.0,587.0,7.3,,,,,,,,,
24,2,3.5,2.6,0.005,0.027000000000000003,0.045,0.25,0.0,0.96,0.21,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,649.0,4.0,25.0,900.0,180.0,355.0,30.0,1063.0,,5.9,,,,,,,,,
25,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,30.0,878.0,585.0,7.7,,,,,,,,,
26,2,3.42,2.73,0.006,0.027000000000000003,0.045,0.25,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,654.5404000000001,4.0714,25.0,845.0,180.0,370.0,15.0,905.0,601.0,6.8,,,,,,,,,
27,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,120.0,1208.0,935.0,1.1,,41.2,,,,,,,
28,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,120.0,1299.0,948.0,1.3,,41.2,,,,,,,
29,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,120.0,1078.0,779.0,2.9,,41.2,,,,,,,
30,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,75.0,1429.0,1139.0,1.4,,47.2,,,,,,,
31,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,75.0,1532.0,1195.0,1.1,,47.2,,,,,,,
32,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,275.0,75.0,1455.0,1078.0,1.1,,47.2,,,,,,,
33,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,60.0,922.0,753.0,7.1,,28.4,,,,,,,
34,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,60.0,1013.0,714.0,7.7,,28.4,,,,,,,
35,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,60.0,987.0,649.0,8.0,,28.4,,,,,,,
36,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,30.0,1117.0,740.0,6.3,,28.4,,,,,,,
37,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,30.0,1052.0,714.0,3.7,,28.4,,,,,,,
38,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,30.0,1130.0,779.0,7.4,,28.4,,,,,,,
39,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,10.0,1169.0,662.0,5.7,,36.6,,,,,,,
40,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,10.0,1182.0,701.0,4.6,,36.6,,,,,,,
41,3,3.72,2.59,0.006999999999999999,0.036000000000000004,0.065,0.25,0.01,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,723.3490000000003,6.491879999999981,8.0,900.0,60.0,350.0,10.0,1143.0,792.0,3.7,,36.6,,,,,,,
42,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,180.0,,,,332.0,,,,,,,,
43,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,180.0,,,,330.0,,,,,,,,
44,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,180.0,,,,312.0,,,,,,,,
45,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,180.0,,,,309.0,,,,,,,,
46,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,180.0,,,,426.0,,,,,,,,
47,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,180.0,,,,406.0,,,,,,,,
48,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,180.0,,,,406.0,,,,,,,,
49,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,180.0,,,,415.0,,,,,,,,
50,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,120.0,,,,332.0,,,,,,,,
51,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,120.0,,,,331.0,,,,,,,,
52,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,120.0,,,,318.0,,,,,,,,
53,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,120.0,,,,327.0,,,,,,,,
54,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,120.0,,,,406.0,,,,,,,,
55,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,120.0,,,,391.0,,,,,,,,
56,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,120.0,,,,402.0,,,,,,,,
57,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,120.0,,,,393.0,,,,,,,,
58,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,60.0,,,,329.0,,,,,,,,
59,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,60.0,,,,323.0,,,,,,,,
60,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,60.0,,,,315.0,,,,,,,,
61,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,360.0,60.0,,,,312.0,,,,,,,,
62,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,60.0,,,,402.0,,,,,,,,
63,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,10.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,60.0,,,,392.0,,,,,,,,
64,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,60.0,,,,386.0,,,,,,,,
65,4,3.53,2.27,0.009000000000000001,0.026000000000000002,0.04,0.22,0.45,0.43,0.17,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,15.0,492.2602399999998,5.15690000000001,25.0,900.0,90.0,300.0,60.0,,,,380.0,,,,,,,,
66,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,360.0,180.0,,,,323.0,,,,,,,,
67,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,360.0,180.0,,,,311.0,,,,,,,,
68,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,180.0,,,,312.0,,,,,,,,
69,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,180.0,,,,298.0,,,,,,,,
70,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,300.0,180.0,,,,405.0,,,,,,,,
71,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,300.0,180.0,,,,406.0,,,,,,,,
72,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,180.0,,,,422.0,,,,,,,,
73,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,180.0,,,,414.0,,,,,,,,
74,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,360.0,120.0,,,,334.0,,,,,,,,
75,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,360.0,120.0,,,,325.0,,,,,,,,
76,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,120.0,,,,326.0,,,,,,,,
77,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,120.0,,,,325.0,,,,,,,,
78,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,300.0,120.0,,,,404.0,,,,,,,,
79,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,300.0,120.0,,,,380.0,,,,,,,,
80,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,120.0,,,,357.0,,,,,,,,
81,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,120.0,,,,386.0,,,,,,,,
82,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,360.0,60.0,,,,323.0,,,,,,,,
83,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,360.0,60.0,,,,319.0,,,,,,,,
84,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,60.0,,,,321.0,,,,,,,,
85,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,360.0,60.0,,,,319.0,,,,,,,,
86,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,400.0,,,,,,30.0,775.8964,4.421759999999992,,900.0,90.0,300.0,60.0,,,,324.0,,,,,,,,
87,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,25.0,775.8964,4.421759999999992,,900.0,90.0,300.0,60.0,,,,320.0,,,,,,,,
88,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,290.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,60.0,,,,347.0,,,,,,,,
89,4,3.48,2.31,0.009000000000000001,0.027000000000000003,0.043,0.15,0.445,0.445,0.155,0.0,0.0,0.0,0.0,0.0,110.0,,,,,,20.0,775.8964,4.421759999999992,,900.0,90.0,300.0,60.0,,,,323.0,,,,,,,,
90,5,3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,810.4332,8.259559999999961,8.0,850.0,120.0,350.0,40.0,1125.0,806.0,6.3,343.0,,,,,,,,
91,5,3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,810.4332,8.259559999999961,8.0,850.0,120.0,340.0,40.0,1241.0,1004.0,5.8,376.0,,,,,,,,
92,5,3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,810.4332,8.259559999999961,8.0,850.0,120.0,300.0,40.0,1431.0,1199.0,2.9,426.0,,,,,,,,
93,5,3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,810.4332,8.259559999999961,8.0,850.0,120.0,300.0,40.0,1498.0,1206.0,2.9,434.0,,,,,,,,
94,6,3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,522.9118199999983,9.694679999999979,12.0,927.0,60.0,316.0,120.0,1415.0,1236.0,4.1,,,,,,,,4.8,
95,6,3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,522.9118199999983,9.694679999999979,12.0,871.0,60.0,371.0,40.0,1084.0,850.0,8.4,,,,,,,,12.5,
96,6,3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,522.9118199999983,9.694679999999979,12.0,871.0,60.0,316.0,40.0,1395.0,1232.0,2.1,,,,,,,,5.1,
97,6,3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,522.9118199999983,9.694679999999979,12.0,927.0,60.0,371.0,30.0,1126.0,906.0,10.8,,,,,,,,7.0,
98,6,3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,522.9118199999983,9.694679999999979,12.0,927.0,60.0,316.0,30.0,1380.0,1180.0,2.8,,,,,,,,3.2,
99,6,3.6,2.48,0.006999999999999999,0.022000000000000002,0.048,0.31,0.06,0.05,0.22,0.0,0.0,0.0,0.0,0.0,,,,,,,,540.1287399999992,5.630259999999998,12.0,927.0,60.0,371.0,40.0,1084.0,895.0,6.2,,,,,,,,7.1,
100,6,3.6,2.48,0.006999999999999999,0.022000000000000002,0.048,0.31,0.06,0.05,0.22,0.0,0.0,0.0,0.0,0.0,,,,,,,,540.1287399999992,5.630259999999998,12.0,927.0,60.0,316.0,30.0,1375.0,1253.0,1.8,,,,,,,,2.5,
101,6,3.59,2.49,0.011000000000000001,0.025,0.047,0.15,0.08,0.05,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,491.8014199999988,6.035939999999968,12.0,927.0,60.0,316.0,40.0,1495.0,1271.0,2.0,,,,,,,,3.5,
102,6,3.59,2.49,0.011000000000000001,0.025,0.047,0.15,0.08,0.05,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,491.8014199999988,6.035939999999968,12.0,927.0,60.0,371.0,30.0,1153.0,953.0,4.9,,,,,,,,6.9,
