"","Nr źródła","C [%]","Si [%]","S [%]","P [%]","Mg [%]","Mn [%]","Ni [%]","Cu [%]","Mo [%]","Cr [%]","Al [%]","Sn [%]","B [%]","V [%]","Wydzielenia grafitu [mm-2]","Udział wydzieleń grafitu [%]","Średnica sferoidów [μm]","Wielkość sferoidów","Nodularity [%]","Udział perlitu [%]","Udział ferrytu [%]","Rm [MPa] (as cast)","A5 [%]     (as cast)","Minimalna grubość ścianki [mm]","Temperatura austenityzacji [˚C]","Czas austenityzacji [min.]","Temperatura przemiany izotermicznej [˚C]","Czas przemiany izotermicznej [min.]","Rm [MPa]","R0,2 [MPa]","A5 [%]","Twardość Brinella [HB]","Twardość Rockwella [HRC]","Twardość Rockwella [HRA]","Twardość Rockwella [HRB]","Twardość Vickersa [HV]","Udarność Charpy [J]","Temperatura pomiaru udarności [˚C]","Udział austenitu %","Martensite volume fraction Xα'"
"0","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,400,120,585,480,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA
"1","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,385,120,701,636,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA
"2","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,371,120,1062,861,10.5,NA,NA,NA,NA,NA,NA,NA,32,NA
"3","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,357,120,1105,946,9.6,NA,NA,NA,NA,NA,NA,NA,28.5,NA
"4","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,343,120,1185,989,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA
"5","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,330,120,1277,1081,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA
"6","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,323,120,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,316,120,1326,1154,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA
"8","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,301,120,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,14.5,NA
"9","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,288,120,1470,1302,3.1,NA,NA,NA,NA,NA,NA,NA,14,NA
"10","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,273,120,1522,1373,NA,NA,NA,NA,NA,NA,NA,NA,12,NA
"11","1",3.4,2.41,0.017,0.015,0.064,0.15,0.001,0,0.001,0,0,0,0,0,NA,NA,NA,"",NA,80,NA,554.102199999999,5.69493999999999,25.4,927,120,260,120,1528,1410,1.9,NA,NA,NA,NA,NA,NA,NA,12,NA
"12","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,240,1039,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,240,874,637,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,180,1117,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,120,1078,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,120,862,634,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,90,1000,660,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,90,905,645,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,75,1032,681,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,60,996,669,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,60,916,640,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,45,1099,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,45,852,587,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2",3.5,2.6,0.005,0.027,0.045,0.25,0,0.96,0.21,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,649,4,25,900,180,355,30,1063,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,30,878,585,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2",3.42,2.73,0.006,0.027,0.045,0.25,0,0.98,0.2,0,0,0,0,0,NA,NA,NA,"",NA,100,NA,654.5404,4.0714,25,845,180,370,15,905,601,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,120,1208,935,1.1,376.63,41.2,NA,NA,NA,NA,NA,NA,NA
"28","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,120,1299,948,1.3,376.63,41.2,NA,NA,NA,NA,NA,NA,NA
"29","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,120,1078,779,2.9,376.63,41.2,NA,NA,NA,NA,NA,NA,NA
"30","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,75,1429,1139,1.4,447.33,47.2,NA,NA,NA,NA,NA,NA,NA
"31","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,75,1532,1195,1.1,447.33,47.2,NA,NA,NA,NA,NA,NA,NA
"32","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,275,75,1455,1078,1.1,447.33,47.2,NA,NA,NA,NA,NA,NA,NA
"33","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,60,922,753,7.1,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"34","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,60,1013,714,7.7,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"35","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,60,987,649,8,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"36","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,30,1117,740,6.3,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"37","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,30,1052,714,3.7,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"38","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,30,1130,779,7.4,266.46,28.4,NA,NA,NA,NA,NA,NA,NA
"39","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,10,1169,662,5.7,337.28,36.6,NA,NA,NA,NA,NA,NA,NA
"40","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,10,1182,701,4.6,337.28,36.6,NA,NA,NA,NA,NA,NA,NA
"41","3",3.72,2.59,0.007,0.036,0.065,0.25,0.01,0.8,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,723.349,6.49187999999998,8,900,60,350,10,1143,792,3.7,337.28,36.6,NA,NA,NA,NA,NA,NA,NA
"42","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,180,NA,NA,NA,332,NA,NA,NA,NA,NA,NA,NA,NA
"43","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,180,NA,NA,NA,330,NA,NA,NA,NA,NA,NA,NA,NA
"44","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,180,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA
"45","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,180,NA,NA,NA,309,NA,NA,NA,NA,NA,NA,NA,NA
"46","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,180,NA,NA,NA,426,NA,NA,NA,NA,NA,NA,NA,NA
"47","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,180,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA
"48","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,180,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA
"49","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,180,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,NA
"50","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,120,NA,NA,NA,332,NA,NA,NA,NA,NA,NA,NA,NA
"51","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,120,NA,NA,NA,331,NA,NA,NA,NA,NA,NA,NA,NA
"52","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,120,NA,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA
"53","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,120,NA,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA
"54","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,120,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA
"55","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,120,NA,NA,NA,391,NA,NA,NA,NA,NA,NA,NA,NA
"56","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,120,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,NA,NA
"57","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,120,NA,NA,NA,393,NA,NA,NA,NA,NA,NA,NA,NA
"58","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,60,NA,NA,NA,329,NA,NA,NA,NA,NA,NA,NA,NA
"59","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,360,60,NA,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA
"60","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,60,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
"61","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,360,60,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA
"62","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,100,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,60,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,NA,NA
"63","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,85,NA,NA,"",NA,NA,10,492.26024,5.15690000000001,25,900,90,300,60,NA,NA,NA,392,NA,NA,NA,NA,NA,NA,NA,NA
"64","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,60,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,60,NA,NA,NA,386,NA,NA,NA,NA,NA,NA,NA,NA
"65","4",3.53,2.27,0.009,0.026,0.04,0.22,0.45,0.43,0.17,0,0,0,0,0,55,NA,NA,"",NA,NA,15,492.26024,5.15690000000001,25,900,90,300,60,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA
"66","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,360,180,NA,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA
"67","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,360,180,NA,NA,NA,311,NA,NA,NA,NA,NA,NA,NA,NA
"68","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,180,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA
"69","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,180,NA,NA,NA,298,NA,NA,NA,NA,NA,NA,NA,NA
"70","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,300,180,NA,NA,NA,405,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,300,180,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA
"72","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,180,NA,NA,NA,422,NA,NA,NA,NA,NA,NA,NA,NA
"73","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,180,NA,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,NA
"74","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,360,120,NA,NA,NA,334,NA,NA,NA,NA,NA,NA,NA,NA
"75","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,360,120,NA,NA,NA,325,NA,NA,NA,NA,NA,NA,NA,NA
"76","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,120,NA,NA,NA,326,NA,NA,NA,NA,NA,NA,NA,NA
"77","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,120,NA,NA,NA,325,NA,NA,NA,NA,NA,NA,NA,NA
"78","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,300,120,NA,NA,NA,404,NA,NA,NA,NA,NA,NA,NA,NA
"79","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,300,120,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA
"80","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,120,NA,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA
"81","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,120,NA,NA,NA,386,NA,NA,NA,NA,NA,NA,NA,NA
"82","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,360,60,NA,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA
"83","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,360,60,NA,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA
"84","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,60,NA,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA
"85","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,360,60,NA,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA
"86","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,400,NA,NA,"",NA,NA,30,775.8964,4.42175999999999,NA,900,90,300,60,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA
"87","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,315,NA,NA,"",NA,NA,25,775.8964,4.42175999999999,NA,900,90,300,60,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA
"88","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,290,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,60,NA,NA,NA,347,NA,NA,NA,NA,NA,NA,NA,NA
"89","4",3.48,2.31,0.009,0.027,0.043,0.15,0.445,0.445,0.155,0,0,0,0,0,110,NA,NA,"",NA,NA,20,775.8964,4.42175999999999,NA,900,90,300,60,NA,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA
"90","5",3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,810.4332,8.25955999999996,8,850,120,350,40,1125,806,6.3,343,NA,NA,NA,NA,NA,NA,NA,NA
"91","5",3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,810.4332,8.25955999999996,8,850,120,340,40,1241,1004,5.8,376,NA,NA,NA,NA,NA,NA,NA,NA
"92","5",3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,810.4332,8.25955999999996,8,850,120,300,40,1431,1199,2.9,426,NA,NA,NA,NA,NA,NA,NA,NA
"93","5",3.6,2.24,0.02,0.05,0.06,0.25,0.52,0.9,0,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,810.4332,8.25955999999996,8,850,120,300,40,1498,1206,2.9,434,NA,NA,NA,NA,NA,NA,NA,NA
"94","6",3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,522.911819999998,9.69467999999998,12,927,60,316,120,1415,1236,4.1,NA,NA,NA,NA,NA,NA,NA,4.8,NA
"95","6",3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,522.911819999998,9.69467999999998,12,871,60,371,40,1084,850,8.4,NA,NA,NA,NA,NA,NA,NA,12.5,NA
"96","6",3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,522.911819999998,9.69467999999998,12,871,60,316,40,1395,1232,2.1,NA,NA,NA,NA,NA,NA,NA,5.1,NA
"97","6",3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,522.911819999998,9.69467999999998,12,927,60,371,30,1126,906,10.8,NA,NA,NA,NA,NA,NA,NA,7,NA
"98","6",3.72,2.51,0.017,0.021,0.049,0.15,0.09,0.05,0.07,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,522.911819999998,9.69467999999998,12,927,60,316,30,1380,1180,2.8,NA,NA,NA,NA,NA,NA,NA,3.2,NA
"99","6",3.6,2.48,0.007,0.022,0.048,0.31,0.06,0.05,0.22,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,540.128739999999,5.63026,12,927,60,371,40,1084,895,6.2,NA,NA,NA,NA,NA,NA,NA,7.1,NA
"100","6",3.6,2.48,0.007,0.022,0.048,0.31,0.06,0.05,0.22,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,540.128739999999,5.63026,12,927,60,316,30,1375,1253,1.8,NA,NA,NA,NA,NA,NA,NA,2.5,NA
"101","6",3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,491.801419999999,6.03593999999997,12,927,60,316,40,1495,1271,2,NA,NA,NA,NA,NA,NA,NA,3.5,NA
"102","6",3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,491.801419999999,6.03593999999997,12,927,60,371,30,1153,953,4.9,NA,NA,NA,NA,NA,NA,NA,6.9,NA
"103","6",3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,491.801419999999,6.03593999999997,12,871,60,371,25,1026,781,9.7,NA,NA,NA,NA,NA,NA,NA,12.2,NA
"104","6",3.59,2.49,0.011,0.025,0.047,0.15,0.08,0.05,0.06,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,491.801419999999,6.03593999999997,12,871,60,316,20,1294,1189,1.8,NA,NA,NA,NA,NA,NA,NA,4.8,NA
"105","6",3.58,2.33,0.016,0.024,0.045,0.3,0.06,0.05,0.44,0,0,0,0,0,NA,NA,NA,"",NA,NA,NA,498.82498,5.93338,12,927,60,371,50,1100,893,5.8,NA,NA,NA,NA,NA,NA,NA,5.4,NA
